t,flows,fwd_pkts,bwd_pkts,syn_flags,ack_flags,oneway_flows,label
8401,2.00000000,2.00000000,7.00000000,0.00000000,0.00000000,0.00000000,0
8402,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8403,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8404,3.00000000,11.00000000,9.00000000,0.00000000,1.00000000,0.00000000,1
8405,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8406,2.00000000,6.00000000,2.00000000,0.00000000,0.00000000,1.00000000,0
8407,34.00000000,111.00000000,51.00000000,0.00000000,1.00000000,21.00000000,0
8408,10.00000000,49.00000000,32.00000000,0.00000000,1.00000000,7.00000000,0
8409,3.00000000,67.00000000,76.00000000,0.00000000,1.00000000,0.00000000,1
8410,5.00000000,14.00000000,7.00000000,0.00000000,1.00000000,1.00000000,1
8411,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8412,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
8413,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8414,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8415,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8416,1.00000000,6.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0
8417,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8418,1.00000000,30.00000000,34.00000000,0.00000000,0.00000000,0.00000000,0
8419,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8420,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8421,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8422,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8423,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8424,3.00000000,39.00000000,41.00000000,0.00000000,1.00000000,0.00000000,1
8425,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8426,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
8427,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8428,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8433,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8435,14.00000000,1171.00000000,1557.00000000,0.00000000,8.00000000,2.00000000,1
8436,3.00000000,90.00000000,99.00000000,0.00000000,2.00000000,0.00000000,1
8437,1.00000000,30.00000000,22.00000000,0.00000000,1.00000000,0.00000000,0
8438,2.00000000,75.00000000,69.00000000,0.00000000,2.00000000,0.00000000,0
8439,9.00000000,236.00000000,185.00000000,0.00000000,6.00000000,0.00000000,0
8440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8441,3.00000000,6.00000000,4.00000000,0.00000000,0.00000000,2.00000000,0
8442,2.00000000,18.00000000,19.00000000,0.00000000,2.00000000,0.00000000,1
8443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8444,6.00000000,28.00000000,30.00000000,0.00000000,1.00000000,2.00000000,0
8445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8446,4.00000000,21.00000000,14.00000000,0.00000000,1.00000000,2.00000000,0
8447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8448,4.00000000,4.00000000,10.00000000,0.00000000,0.00000000,0.00000000,1
8449,7.00000000,310.00000000,383.00000000,0.00000000,7.00000000,0.00000000,1
8450,17.00000000,74.00000000,103.00000000,0.00000000,12.00000000,0.00000000,0
8451,9.00000000,319.00000000,350.00000000,0.00000000,9.00000000,0.00000000,0
8452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8456,8.00000000,8.00000000,12.00000000,0.00000000,0.00000000,0.00000000,0
8457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8461,16.00000000,66.00000000,61.00000000,0.00000000,1.00000000,8.00000000,1
8462,32.00000000,75.00000000,12.00000000,0.00000000,0.00000000,25.00000000,0
8463,31.00000000,78.00000000,10.00000000,0.00000000,0.00000000,27.00000000,0
8464,3.00000000,10.00000000,4.00000000,0.00000000,0.00000000,2.00000000,0
8465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8469,9.00000000,41.00000000,41.00000000,0.00000000,1.00000000,4.00000000,1
8470,1.00000000,6.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0
8471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8472,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
8473,1.00000000,27.00000000,34.00000000,0.00000000,1.00000000,0.00000000,1
8474,3.00000000,93.00000000,117.00000000,0.00000000,1.00000000,0.00000000,1
8475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8479,2.00000000,4.00000000,7.00000000,0.00000000,0.00000000,0.00000000,1
8480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8484,4.00000000,33.00000000,47.00000000,0.00000000,2.00000000,0.00000000,1
8485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8488,4.00000000,448.00000000,715.00000000,0.00000000,2.00000000,1.00000000,0
8489,29.00000000,576.00000000,584.00000000,0.00000000,16.00000000,7.00000000,0
8490,14.00000000,740.00000000,876.00000000,0.00000000,14.00000000,0.00000000,1
8491,10.00000000,147.00000000,125.00000000,0.00000000,8.00000000,0.00000000,1
8492,6.00000000,10.00000000,4.00000000,2.00000000,0.00000000,4.00000000,0
8493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8495,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
8496,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
8497,6.00000000,38.00000000,41.00000000,0.00000000,1.00000000,3.00000000,1
8498,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
8499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8500,2.00000000,6.00000000,2.00000000,0.00000000,1.00000000,1.00000000,1
8501,4.00000000,10.00000000,2.00000000,0.00000000,0.00000000,3.00000000,0
8502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8505,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
8506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8507,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8508,3.00000000,30.00000000,41.00000000,0.00000000,1.00000000,1.00000000,1
8509,1.00000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,1
8510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8511,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8513,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8514,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8515,1.00000000,32.00000000,26.00000000,0.00000000,0.00000000,0.00000000,0
8516,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
8517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8518,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8519,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8520,5.00000000,29.00000000,40.00000000,0.00000000,1.00000000,0.00000000,1
8521,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8522,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,1
8523,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
8524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8526,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8527,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8528,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8529,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8534,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8535,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8537,4.00000000,9.00000000,3.00000000,0.00000000,0.00000000,2.00000000,1
8538,2.00000000,42.00000000,47.00000000,0.00000000,1.00000000,0.00000000,1
8539,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8540,1.00000000,31.00000000,40.00000000,0.00000000,1.00000000,0.00000000,0
8541,8.00000000,13.00000000,18.00000000,1.00000000,0.00000000,3.00000000,1
8542,2.00000000,3.00000000,2.00000000,1.00000000,0.00000000,1.00000000,0
8543,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8544,2.00000000,51.00000000,76.00000000,0.00000000,1.00000000,0.00000000,1
8545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8549,4.00000000,19.00000000,11.00000000,0.00000000,1.00000000,0.00000000,1
8550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8551,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
8552,6.00000000,39.00000000,39.00000000,0.00000000,1.00000000,3.00000000,1
8553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8554,4.00000000,4.00000000,6.00000000,0.00000000,0.00000000,0.00000000,1
8555,3.00000000,6.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0
8556,2.00000000,16.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0
8557,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8558,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8559,2.00000000,10.00000000,4.00000000,0.00000000,1.00000000,0.00000000,1
8560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8561,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8563,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8564,3.00000000,21.00000000,21.00000000,0.00000000,1.00000000,0.00000000,1
8565,1.00000000,78.00000000,119.00000000,0.00000000,1.00000000,0.00000000,0
8566,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
8567,2.00000000,5.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0
8568,1.00000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0
8569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8571,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8572,1.00000000,22.00000000,26.00000000,0.00000000,0.00000000,0.00000000,0
8573,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8574,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8576,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8579,2.00000000,36.00000000,43.00000000,0.00000000,1.00000000,0.00000000,1
8580,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8581,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
8582,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8583,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
8584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8585,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8588,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8589,2.00000000,2.00000000,5.00000000,0.00000000,0.00000000,0.00000000,1
8590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8591,3.00000000,10.00000000,5.00000000,0.00000000,1.00000000,1.00000000,0
8592,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
8593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8595,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8596,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8601,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8603,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8605,8.00000000,18.00000000,8.00000000,0.00000000,0.00000000,3.00000000,0
8606,5.00000000,9.00000000,8.00000000,0.00000000,0.00000000,1.00000000,0
8607,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
8608,4.00000000,12.00000000,4.00000000,0.00000000,0.00000000,3.00000000,0
8609,7.00000000,22.00000000,9.00000000,0.00000000,0.00000000,3.00000000,0
8610,6.00000000,13.00000000,11.00000000,0.00000000,0.00000000,3.00000000,0
8611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8612,3.00000000,6.00000000,2.00000000,0.00000000,0.00000000,2.00000000,0
8613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8614,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8621,8.00000000,20.00000000,0.00000000,0.00000000,0.00000000,8.00000000,0
8622,37.00000000,94.00000000,10.00000000,0.00000000,0.00000000,32.00000000,0
8623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8625,1.00000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,1
8626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8628,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8632,2.00000000,32.00000000,43.00000000,0.00000000,2.00000000,0.00000000,1
8633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8634,4.00000000,36.00000000,38.00000000,1.00000000,1.00000000,2.00000000,1
8635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8638,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8641,1.00000000,17.00000000,14.00000000,0.00000000,0.00000000,0.00000000,0
8642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8643,2.00000000,2.00000000,5.00000000,0.00000000,0.00000000,0.00000000,1
8644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8645,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
8646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8651,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8652,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8658,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8659,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
8660,11.00000000,26.00000000,0.00000000,0.00000000,0.00000000,11.00000000,0
8661,27.00000000,81.00000000,36.00000000,0.00000000,0.00000000,17.00000000,0
8662,19.00000000,51.00000000,5.00000000,0.00000000,0.00000000,17.00000000,0
8663,2.00000000,2.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0
8664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
